source_id,original_uid,name,type,purpose,lat,lon,capacity,opening_hours,has_realtime_data,static_data_updated_at
64,79151317,Rathausgarage,UNDERGROUND,CAR,48.7741000,9.1778700,0,24/7,False,2025-04-29T06:56:45Z
26,7307,"Fürth, Hornschuch-Center",CAR_PARK,CAR,49.4696970,10.9941750,685,24/7,False,2025-10-14T09:34:24Z
27,herrenbergwasenaeckerhalle,Wasenäckerhalle,OFF_STREET_PARKING_GROUND,CAR,48.6226410,8.8283090,48,Mo-Su 00:00-24:00,False,2025-12-10T01:02:03Z
45,847,Kinderhaus Keltenstra??e 11,STANDS,BIKE,48.6147510,8.8380949,10,,False,2023-09-19T00:00:00Z
9,1136,Geradstetten,OFF_STREET_PARKING_GROUND,CAR,48.8063842,9.4404561,68,24/7,False,2025-11-19T10:09:31Z
8,4,AQUAtoll P1,OFF_STREET_PARKING_GROUND,CAR,49.1900448,9.2448720,203,24/7,False,2025-11-19T10:09:34Z
23,P8_Parkdeck_Altstadt_Haagstrasse,P8 Parkdeck Altstadt Haagstraße,CAR_PARK,CAR,49.5221108,9.3265143,60,,True,2025-12-10T12:32:00Z
62,143,Kelterstraße,ON_STREET,CAR,48.8964859,8.6018843,2,24/7,False,2023-08-30T12:00:00Z
38,INFRA-ch:23017:55720-FAHRRADANLAGE-1,Parkplatz,BUILDING,BIKE,47.6996733,8.6342504,1200,,False,2025-12-10T01:03:36Z
48,D5_Reiß-Museum,D5 Reiß-Museum,CAR_PARK,CAR,49.4887902,8.4620728,364,,True,2025-12-10T12:36:00Z
26,1413,"Hamburg, CIM Falkenried",UNDERGROUND,CAR,53.5856160,9.9714490,354,24/7,False,2025-10-02T09:13:37Z
48,PH21,N1 Stadthaus,CAR_PARK,CAR,49.4862825,8.4653558,335,,True,2025-12-10T12:36:00Z
60,53062237-9.525-21.725,Richard-Kuhn-Straße,ON_STREET,CAR,49.4161191,8.6512408,2,,False,2025-12-10T01:02:59Z
38,INFRA-de:08222:2417-FAHRRADANLAGE-12,Parkplatz,STANDS,BIKE,49.4805952,8.4712355,28,,False,2025-12-10T01:03:37Z
38,INFRA-de:08317:13105-FAHRRADANLAGE-1,Parkplatz,STANDS,BIKE,48.5636258,7.8345047,8,,False,2025-12-10T01:03:37Z
38,INFRA-de:08317:16220-FAHRRADANLAGE-1,Parkplatz,STANDS,BIKE,48.3817210,7.8627947,24,,False,2025-12-10T01:03:37Z
38,INFRA-de:08317:18420-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,48.2995340,8.0562791,20,,False,2025-12-10T01:03:37Z
38,INFRA-de:08317:33013-FAHRRADANLAGE-9,Parkplatz,STANDS,BIKE,48.6315727,8.0688328,30,,False,2025-12-10T01:03:37Z
39,INFRA-de:08226:534-PARKPLATZ-3,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,49.4650335,8.9846737,10,,False,2025-12-10T01:00:54Z
39,INFRA-de:08435:14623-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,47.7303018,9.3456133,50,,False,2025-12-10T01:00:55Z
39,INFRA-de:08435:32007-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,47.6830797,9.5486485,8,,False,2025-12-10T01:00:55Z
38,INFRA-de:08317:34698-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,48.7040557,7.9839348,12,,False,2025-12-10T01:03:37Z
38,INFRA-de:08317:34700-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,48.6660194,7.9436230,15,,False,2025-12-10T01:03:37Z
38,INFRA-de:08325:1336-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,48.3662477,8.6371338,20,,False,2025-12-10T01:03:37Z
26,4419,"Brandenburg a.d. Havel, St. Annen Galerie",CAR_PARK,CAR,52.4081220,12.5658940,375,Mo-Fr 07:30-20:30; Sa 07:30-20:30,False,2025-10-13T11:26:56Z
60,53066795-23.125-108.45,Am Aukopf,ON_STREET,CAR,49.4146915,8.7532810,17,,False,2025-12-10T01:02:59Z
39,INFRA-de:08225:6573-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,49.5784949,9.3680771,11,,False,2025-12-10T01:00:54Z
39,INFRA-de:08231:332-PARKPLATZ-2,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.8653883,8.6771005,3,,False,2025-12-10T01:00:54Z
9,1089,Neustadt-Hohenacker Erbach West,OFF_STREET_PARKING_GROUND,CAR,48.8590769,9.3232171,172,24/7,False,2025-11-19T10:09:31Z
48,N6_Standardhaus,N6 Standardhaus,CAR_PARK,CAR,49.4849027,8.4696977,291,,True,2025-12-10T12:36:00Z
39,INFRA-de:08235:10066-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.6243193,8.7168023,5,,False,2025-12-10T01:00:54Z
26,2129,"Elmshorn, Neuer Markt",CAR_PARK,CAR,53.7522740,9.6511620,317,24/7,False,2025-11-27T06:44:10Z
60,-53081760-152.175-160.9,Jaspersstraße,ON_STREET,CAR,49.3609130,8.7021500,1,,False,2025-12-10T01:02:59Z
38,INFRA-ch:23017:55901-FAHRRADANLAGE-2,Parkplatz,WALL_LOOPS,BIKE,47.7456668,8.7050715,86,,False,2025-12-10T01:03:36Z
38,INFRA-de:08111:2270-FAHRRADANLAGE-3,Parkplatz,WALL_LOOPS,BIKE,48.8223785,9.0937291,14,,False,2025-12-10T01:03:36Z
38,INFRA-de:08222:2417-FAHRRADANLAGE-11,Parkplatz,OTHER,BIKE,49.4783554,8.4685619,1,,False,2025-12-10T01:03:37Z
39,INFRA-de:08317:18030-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.2906981,8.2700595,10,,False,2025-12-10T01:00:54Z
39,INFRA-de:08435:4203-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,47.7012048,9.5594744,32,,False,2025-12-10T01:00:55Z
39,INFRA-de:08435:4203-PARKPLATZ-2,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,47.6995081,9.5587365,3,,False,2025-12-10T01:00:55Z
9,1165,Malmsheim Renninger Str.,OFF_STREET_PARKING_GROUND,CAR,48.7715298,8.9080230,160,24/7,False,2025-11-19T10:09:31Z
62,145,Krummheldenweg,ON_STREET,CAR,48.8976674,8.6008058,8,24/7,False,2023-08-30T12:00:00Z
59,3a0224cd29f0812ee8b8fa8b66c53766,Gilgenmatten,ON_STREET,CAR,47.9984380,7.8120594,24,,False,2025-12-10T01:01:28Z
26,14013,"Düsseldorf, KII / Schauspielhaus",UNDERGROUND,CAR,51.2292010,6.7809680,668,24/7,False,2025-12-09T15:28:14Z
60,53066840-9.7-54.125,Im Grund,ON_STREET,CAR,49.4114929,8.7683982,8,,False,2025-12-10T01:02:59Z
38,INFRA-ch:23017:55724-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,47.6892516,8.4951635,80,,False,2025-12-10T01:03:36Z
26,1405,"Hamburg, Heegbarg",UNDERGROUND,CAR,53.6532940,10.0925070,492,24/7,False,2025-11-25T12:00:26Z
9,1167,Weil der Stadt Bahnhofstr.,OFF_STREET_PARKING_GROUND,CAR,48.7535588,8.8707508,117,24/7,False,2025-11-19T10:09:31Z
9,1199,Ötlingen Reutlinger Str.,OFF_STREET_PARKING_GROUND,CAR,48.6584625,9.4156188,28,24/7,False,2025-11-19T10:09:31Z
9,1248,Echterdingen,CAR_PARK,CAR,48.6918667,9.1708910,281,,False,2025-11-19T10:09:31Z
38,INFRA-de:08111:6027-FAHRRADANLAGE-7,Parkplatz,STANDS,BIKE,48.7383197,9.1150794,10,,False,2025-12-10T01:03:36Z
38,INFRA-de:08222:2586-FAHRRADANLAGE-1,Parkplatz,STANDS,BIKE,49.4516948,8.5380713,12,,False,2025-12-10T01:03:37Z
38,INFRA-de:08317:13554-FAHRRADANLAGE-2,Parkplatz,STANDS,BIKE,48.5928546,8.0075591,20,,False,2025-12-10T01:03:37Z
60,53065552-33.8-44.45,Alstater Straße,ON_STREET,CAR,49.3804544,8.6662693,2,,False,2025-12-10T01:02:59Z
26,6881,"Munich, Riem Arcaden Tiefgarage",UNDERGROUND,CAR,48.1331600,11.6937170,2340,24/7,False,2025-10-02T12:09:47Z
60,53065552-64.025-69.225,Alstater Straße,ON_STREET,CAR,49.3805205,8.6666344,1,,False,2025-12-10T01:02:59Z
62,144,Kelterstraße,ON_STREET,CAR,48.8977093,8.6018658,13,24/7,False,2023-08-30T12:00:00Z
39,INFRA-de:08111:6002-PARKPLATZ-3,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.7270205,9.1108872,9,,False,2025-12-10T01:00:53Z
39,INFRA-de:08111:6080-PARKPLATZ-2,Parkplatz,CAR_PARK,CAR,48.7916878,9.2382579,2500,,False,2025-12-10T01:00:53Z
59,7fcff2cd9254934b1e7093681993554e,Riedmatten,ON_STREET,CAR,48.0495350,7.7958880,15,,False,2025-12-10T01:01:28Z
26,73,"Berlin, Parkplatz Schönhauser Allee",OFF_STREET_PARKING_GROUND,CAR,52.5491430,13.4167110,32,24/7,False,2025-03-05T08:59:53Z
26,1480,"Hamburg, Bavaria Office",UNDERGROUND,CAR,53.5477870,9.9666810,58,24/7,False,2025-03-05T09:35:45Z
26,7141,"Augsburg, Medizincampus Süd",OFF_STREET_PARKING_GROUND,CAR,48.3060580,10.9166580,320,24/7,False,2025-07-14T12:14:53Z
60,53066840-70.125-130.575,Im Grund,ON_STREET,CAR,49.4119821,8.7689557,12,,False,2025-12-10T01:02:59Z
48,PH13,K1,CAR_PARK,CAR,49.4926228,8.4701216,152,,True,2025-12-10T12:36:00Z
26,7123,"Fürth, Mathildenstrasse",CAR_PARK,CAR,49.4739940,10.9876240,274,24/7,False,2025-10-14T09:52:08Z
6,100003-parking,Parkplatz Bahnhof Ansbach Rückseite des Empfangsgebäudes,OFF_STREET_PARKING_GROUND,CAR,49.2986540,10.5787100,42,24/7,False,2025-12-10T01:02:02Z
38,INFRA-ch:23017:27057-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,47.7169233,8.6639019,12,,False,2025-12-10T01:03:36Z
38,INFRA-de:08111:1300-FAHRRADANLAGE-2,Parkplatz,STANDS,BIKE,48.8153310,9.2505793,40,,False,2025-12-10T01:03:36Z
38,INFRA-de:08111:6295-FAHRRADANLAGE-1,Parkplatz,STANDS,BIKE,48.8035678,9.1895039,6,,False,2025-12-10T01:03:36Z
38,INFRA-de:08125:4615-FAHRRADANLAGE-4,Parkplatz,STANDS,BIKE,49.2374430,9.1016482,28,,False,2025-12-10T01:03:36Z
38,INFRA-de:08222:2641-FAHRRADANLAGE-2,Parkplatz,WALL_LOOPS,BIKE,49.4599350,8.5167400,8,,False,2025-12-10T01:03:37Z
38,INFRA-de:08225:6573-FAHRRADANLAGE-2,Parkplatz,WALL_LOOPS,BIKE,49.5786369,9.3682447,30,,False,2025-12-10T01:03:37Z
38,INFRA-de:08225:6777-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,49.4208210,9.3912483,6,,False,2025-12-10T01:03:37Z
9,1296,Freiberg (N) Bahnhofstr. Mitte (P + R - Platz),OFF_STREET_PARKING_GROUND,CAR,48.9306382,9.1998182,66,24/7,False,2025-11-19T10:09:31Z
9,1323,Nürtingen Oberboihinger Str.,OFF_STREET_PARKING_GROUND,CAR,48.6291338,9.3426295,180,24/7,False,2025-11-19T10:09:31Z
9,1356,Fornsbach,OFF_STREET_PARKING_GROUND,CAR,48.9752686,9.6431758,74,24/7,False,2025-11-19T10:09:31Z
62,148,Ellmendinger Weg,ON_STREET,CAR,48.8968714,8.6013333,10,24/7,False,2023-08-30T12:00:00Z
39,INFRA-de:08111:6465-PARKPLATZ-6,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.8298893,9.1665974,7,,False,2025-12-10T01:00:53Z
38,INFRA-de:08317:13630-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,48.5896820,8.1034960,5,,False,2025-12-10T01:03:37Z
39,INFRA-de:08435:4594-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,47.7369038,9.2475209,55,,False,2025-12-10T01:00:55Z
39,INFRA-de:08436:9002-PARKPLATZ-3,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,47.6887388,9.8305664,7,,False,2025-12-10T01:00:55Z
38,INFRA-de:08317:14120-FAHRRADANLAGE-10,Parkplatz,LOCKERS,BIKE,48.5375059,7.9740214,10,,False,2025-12-10T01:03:37Z
38,INFRA-de:08317:14506-FAHRRADANLAGE-11,Parkplatz,WALL_LOOPS,BIKE,48.4771309,7.9462600,400,,False,2025-12-10T01:03:37Z
60,53114358-103.125-144.025,Bergheimer Straße,ON_STREET,CAR,49.4079149,8.6794277,8,,False,2025-12-10T01:02:59Z
9,1332,Sersheim,OFF_STREET_PARKING_GROUND,CAR,48.9580494,9.0178627,25,24/7,False,2025-11-19T10:09:31Z
62,146,Krummheldenweg,ON_STREET,CAR,48.8970464,8.6015835,8,24/7,False,2023-08-30T12:00:00Z
60,78584221-27.65-91.65,Bergheimer Straße,ON_STREET,CAR,49.4078301,8.6733495,12,,False,2025-12-10T01:02:59Z
62,147,Kelterstraße,ON_STREET,CAR,48.8966943,8.6018794,1,24/7,False,2023-08-30T12:00:00Z
62,100,Westliche Friedrichstraße,ON_STREET,CAR,48.8966501,8.6005770,3,24/7,False,2023-08-30T12:00:00Z
28,153023135,Abstellanlage,WALL_LOOPS,BIKE,49.5078070,8.6039040,10,,False,2025-12-10T01:02:49Z
38,INFRA-de:08111:6085-FAHRRADANLAGE-7,Parkplatz,STANDS,BIKE,48.7794505,9.2498815,16,,False,2025-12-10T01:03:36Z
26,1419,"Hamburg, Berliner Tor",UNDERGROUND,CAR,53.5566140,10.0214820,328,24/7,False,2025-10-14T12:15:13Z
26,8977,"Potsdam, Bahnhofspassagen PH 2",CAR_PARK,CAR,52.3908240,13.0655890,351,24/7,False,2025-12-04T09:46:28Z
38,INFRA-de:08111:6118-FAHRRADANLAGE-7,Parkplatz,STANDS,BIKE,48.7829079,9.1824663,10,,False,2025-12-10T01:03:36Z
38,INFRA-de:08111:6157-FAHRRADANLAGE-12,Parkplatz,STANDS,BIKE,48.8133646,9.1690039,20,,False,2025-12-10T01:03:36Z
38,INFRA-de:08225:8203-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,49.4408909,9.3386671,20,,False,2025-12-10T01:03:37Z
39,INFRA-de:08111:6465-PARKPLATZ-5,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.8304122,9.1659528,30,,False,2025-12-10T01:00:53Z
26,5721,"Siegen, Rathaus - Markt",CAR_PARK,CAR,50.8757720,8.0254970,314,24/7,False,2025-03-25T09:32:26Z
39,INFRA-de:08115:4193-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.6385530,9.0072450,51,,False,2025-12-10T01:00:54Z
39,INFRA-de:08115:4712-PARKPLATZ-2,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.6762580,9.0251630,15,,False,2025-12-10T01:00:54Z
39,INFRA-de:08236:2390-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.9933586,8.7451000,22,,False,2025-12-10T01:00:54Z
60,563873156-430.25-485.35,Schmeilweg,ON_STREET,CAR,49.4147636,8.7281228,11,,False,2025-12-10T01:02:59Z
2,11,P3 Volksbank,CAR_PARK,CAR,47.9980210,7.8434128,203,,True,2025-12-10T01:03:59Z
38,INFRA-de:08111:6085-FAHRRADANLAGE-8,Parkplatz,STANDS,BIKE,48.7793200,9.2495992,6,,False,2025-12-10T01:03:36Z
2,20,Westarkaden,CAR_PARK,CAR,48.0064196,7.8273939,750,,True,2025-12-10T01:03:59Z
69,unit3977,"Ulm, Hauptbahnhof, Schließfächer 10-18",LOCKERS,ITEM,48.3984240,9.9836110,9,24/7,True,2025-12-10T01:02:05Z
38,INFRA-de:08111:6333-FAHRRADANLAGE-12,Parkplatz,SHED,BIKE,48.8018794,9.2169567,12,,False,2025-12-10T01:03:36Z
38,INFRA-de:08115:3212-FAHRRADANLAGE-8,Parkplatz,WALL_LOOPS,BIKE,48.6957518,9.0187587,12,,False,2025-12-10T01:03:36Z
60,53062266-15.725-21.575,Wieblinger Weg,ON_STREET,CAR,49.4099532,8.6549980,1,,False,2025-12-10T01:02:59Z
48,D3,D3,CAR_PARK,CAR,49.4880879,8.4637935,378,,True,2025-12-10T12:36:00Z
9,1454,Gäufelden Bahnhofstr. Süd,OFF_STREET_PARKING_GROUND,CAR,48.5594046,8.8494200,78,24/7,False,2025-11-19T10:09:31Z
9,2003,Backnang Büttenenfeld-West,ON_STREET,CAR,48.9425365,9.4281212,39,24/7,False,2025-11-19T10:09:31Z
62,161,Westliche Friedrichstraße,OFF_STREET_PARKING_GROUND,CAR,48.8969354,8.6006845,37,,False,2023-08-30T12:00:00Z
39,INFRA-de:08111:2270-PARKPLATZ-4,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.8214667,9.0928436,185,,False,2025-12-10T01:00:53Z
39,INFRA-de:08118:1910-PARKPLATZ-3,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.9546111,9.1224974,25,,False,2025-12-10T01:00:54Z
39,INFRA-de:08119:3711-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.8101416,9.3883678,180,,False,2025-12-10T01:00:54Z
39,INFRA-de:08225:8206-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,49.3994177,9.2225159,12,,False,2025-12-10T01:00:54Z
39,INFRA-de:08236:2590-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.9563567,8.9206734,22,,False,2025-12-10T01:00:54Z
39,INFRA-de:08327:1331-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,47.9571973,8.7645345,30,,False,2025-12-10T01:00:54Z
39,INFRA-de:08336:6604-PARKPLATZ-2,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,47.5504578,7.6597873,12,,False,2025-12-10T01:00:54Z
26,6873,"Munich, Hotel Marriott",UNDERGROUND,CAR,48.1744120,11.5915180,134,24/7,False,2025-10-16T05:18:40Z
45,836,Rossmann,WALL_LOOPS,BIKE,48.5980739,8.8688602,6,,False,2023-09-12T00:00:00Z
6,100004-parking,Parkplatz Bahnhof Ansbach Turnitzstraße am Gleis,OFF_STREET_PARKING_GROUND,CAR,49.2981490,10.5765730,30,24/7,False,2025-12-10T01:02:02Z
28,152443116,Abstellanlage,OTHER,BIKE,49.1943513,9.2268517,26,,False,2025-12-10T01:02:49Z
61,173,173,ON_STREET,CAR,48.7359673,9.3110657,1,,False,2021-10-19T12:00:00Z
7,8,Parkhaus Flandernstraße,CAR_PARK,CAR,48.7448187,9.3212290,459,,False,2025-12-10T01:00:14Z
7,104,Parkgarage Schlossplatz ,UNDERGROUND,CAR,49.0107930,8.4048360,912,,False,2025-12-10T01:00:18Z
64,12717441,LBBW (Hbf.),UNDERGROUND,CAR,48.7864100,9.1811700,1242,24/7,True,2024-03-13T08:25:01Z
38,INFRA-de:08111:6118-FAHRRADANLAGE-2,Parkplatz,STANDS,BIKE,48.7821811,9.1790798,14,,False,2025-12-10T01:03:36Z
38,INFRA-de:08111:6221-FAHRRADANLAGE-2,Parkplatz,STANDS,BIKE,48.7723994,9.1641536,14,,False,2025-12-10T01:03:36Z
60,53062267-71.575-77.1435665902012,Wieblinger Weg,ON_STREET,CAR,49.4099160,8.6552879,1,,False,2025-12-10T01:02:59Z
9,2029,Herrenberg Kalkofenstr.,ON_STREET,CAR,48.5940778,8.8604536,16,24/7,False,2025-11-19T10:09:31Z
9,2117,Murrhardt Busabstellplatz,OFF_STREET_PARKING_GROUND,CAR,48.9819015,9.5789332,13,,False,2025-11-19T10:09:31Z
62,99,Westliche Friedrichstraße,ON_STREET,CAR,48.8966076,8.6005498,4,24/7,False,2023-08-30T12:00:00Z
62,9,Durlacher Straße,ON_STREET,CAR,48.9035419,8.5742424,10,24/7,False,2023-08-30T12:00:00Z
38,INFRA-de:08235:9000-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,48.8266091,8.7112627,10,,False,2025-12-10T01:03:37Z
38,INFRA-de:08315:6526-FAHRRADANLAGE-1,Parkplatz,BUILDING,BIKE,47.8854054,7.7280713,58,,False,2025-12-10T01:03:37Z
64,12717450,Tübinger Carre,UNDERGROUND,CAR,48.7721300,9.1754000,200,24/7,True,2025-11-13T10:42:05Z
39,INFRA-de:08111:6001-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.7179739,9.1073505,6,,False,2025-12-10T01:00:53Z
39,INFRA-de:08118:1400-PARKPLATZ-3,Parkplatz,CAR_PARK,CAR,48.9479606,9.1354107,233,,False,2025-12-10T01:00:54Z
39,INFRA-de:08118:4527-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.8672932,9.0304314,75,,False,2025-12-10T01:00:54Z
39,INFRA-de:08118:5785-PARKPLATZ-3,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,49.0105617,9.1520900,6,,False,2025-12-10T01:00:54Z
39,INFRA-de:08236:5691-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.7986889,8.7293463,30,,False,2025-12-10T01:00:54Z
60,563903987-14.25-80.00762947735461,Im Bosseldorn,ON_STREET,CAR,49.3845829,8.6805390,13,,False,2025-12-10T01:02:59Z
45,795,Seeländer platz,STANDS,BIKE,48.5973524,8.8676603,26,,False,2023-09-12T00:00:00Z
12,59,Passagehof,CAR_PARK,CAR,49.0109755,8.3982899,392,,True,2023-12-31T00:00:00Z
9,4020,Weil der Stadt Raimund-Wolf-Weg,OFF_STREET_PARKING_GROUND,CAR,48.7539658,8.8701276,51,24/7,False,2025-11-19T10:09:31Z
8,50,Bahnhof West Parken,OFF_STREET_PARKING_GROUND,CAR,49.1893472,9.2190082,97,24/7,False,2025-11-19T10:09:34Z
38,INFRA-de:08115:1301-FAHRRADANLAGE-2,Parkplatz,LOCKERS,BIKE,48.7718096,8.9037148,6,,False,2025-12-10T01:03:36Z
39,INFRA-de:08111:6465-PARKPLATZ-2,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.8305264,9.1677627,45,,False,2025-12-10T01:00:53Z
59,8757baafd75b17f644594455cc795da4,Belfortstraße,ON_STREET,CAR,47.9939248,7.8426847,18,,False,2025-12-10T01:01:28Z
38,INFRA-de:08115:1301-FAHRRADANLAGE-5,Parkplatz,LOCKERS,BIKE,48.7725497,8.9074989,6,,False,2025-12-10T01:03:36Z
38,INFRA-de:08115:3212-FAHRRADANLAGE-2,Parkplatz,LOCKERS,BIKE,48.6968432,9.0206966,18,,False,2025-12-10T01:03:36Z
38,INFRA-de:08115:4712-FAHRRADANLAGE-1,Parkplatz,STANDS,BIKE,48.6755451,9.0262161,4,,False,2025-12-10T01:03:36Z
38,INFRA-de:08118:5785-FAHRRADANLAGE-2,Parkplatz,STANDS,BIKE,49.0111292,9.1519105,6,,False,2025-12-10T01:03:36Z
60,53062275-5.35-12.475,Untere Rödt,ON_STREET,CAR,49.4027630,8.6496977,1,,False,2025-12-10T01:02:59Z
62,149,Ellmendinger Weg,ON_STREET,CAR,48.8974752,8.6003364,11,24/7,False,2023-08-30T12:00:00Z
62,150,Ellmendinger Weg,ON_STREET,CAR,48.8980087,8.5976374,27,24/7,False,2023-08-30T12:00:00Z
62,49,Heldengasse,ON_STREET,CAR,48.9024830,8.5779426,1,24/7,False,2023-08-30T12:00:00Z
60,53062275-19.575-49.8,Untere Rödt,ON_STREET,CAR,49.4028240,8.6500408,6,,False,2025-12-10T01:02:59Z
38,INFRA-de:08316:509-FAHRRADANLAGE-2,Parkplatz,STANDS,BIKE,48.1059534,7.7604066,18,,False,2025-12-10T01:03:37Z
60,574420279-85.875-99.475,Peterstaler Straße,ON_STREET,CAR,49.4201928,8.7566815,2,,False,2025-12-10T01:02:59Z
12,63,Kronenplatz,CAR_PARK,CAR,49.0081912,8.4107320,629,,True,2023-12-31T00:00:00Z
26,10899,"Krefeld, Schwanenmarkt PH",CAR_PARK,CAR,51.3312210,6.5613990,374,Mo-Fr 07:00-22:00; Sa 07:00-22:00; Su 09:00-22:00,False,2025-12-02T07:23:22Z
31,unit2888,"Baden-Baden, Wilhelmstraße",LOCKERS,BIKE,48.7631300,8.2370800,3,24/7,True,2025-12-10T01:02:22Z
8,69,Bahnhof West P+R,OFF_STREET_PARKING_GROUND,CAR,49.1883691,9.2188715,74,24/7,False,2025-11-19T10:09:34Z
62,151,Ellmendinger Weg,OFF_STREET_PARKING_GROUND,CAR,48.8985839,8.5953028,24,24/7,False,2023-08-30T12:00:00Z
62,152,Ellmendinger Weg,ON_STREET,CAR,48.8982198,8.5952929,10,24/7,False,2023-08-30T12:00:00Z
64,12717447,Tivoli,UNDERGROUND,CAR,48.7797300,9.1664100,206,24/7,True,2024-10-23T13:01:31Z
38,INFRA-de:08115:6525-FAHRRADANLAGE-3,Parkplatz,STANDS,BIKE,48.6448279,9.0088771,10,,False,2025-12-10T01:03:36Z
38,INFRA-de:08116:2931-FAHRRADANLAGE-3,Parkplatz,STANDS,BIKE,48.6277907,9.3433288,54,,False,2025-12-10T01:03:36Z
38,INFRA-de:08136:6100-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,48.8222984,9.9130936,62,,False,2025-12-10T01:03:36Z
38,INFRA-de:08316:6524-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,48.1397958,8.0230348,20,,False,2025-12-10T01:03:37Z
38,INFRA-de:08317:12476-FAHRRADANLAGE-1,Parkplatz,WALL_LOOPS,BIKE,48.5650915,7.9128873,24,,False,2025-12-10T01:03:37Z
26,5373,"Leverkusen, Wöhlerstrasse",OFF_STREET_PARKING_GROUND,CAR,51.0333030,6.9856900,150,24/7,False,2025-08-22T09:38:57Z
39,INFRA-de:08115:1303-PARKPLATZ-3,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.7550963,8.8729983,25,,False,2025-12-10T01:00:53Z
39,INFRA-de:08118:1400-PARKPLATZ-6,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.9486525,9.1359130,30,,False,2025-12-10T01:00:54Z
39,INFRA-de:08225:9128-PARKPLATZ-3,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,49.3722234,9.0836987,6,,False,2025-12-10T01:00:54Z
39,INFRA-de:08237:3333-PARKPLATZ-2,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,48.3606990,8.4820020,5,,False,2025-12-10T01:00:54Z
39,INFRA-de:08315:6681-PARKPLATZ-1,Parkplatz,OFF_STREET_PARKING_GROUND,CAR,47.8819249,8.3984478,50,,False,2025-12-10T01:00:54Z
59,8128220167a1622ac9ab0717999a93b8,Zähringer Straße,ON_STREET,CAR,48.0125068,7.8545205,5,,False,2025-12-10T01:01:28Z
