service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Special#5796","0","0","0","0","0","0","0","20250925","20251213"
"Special#5797","0","0","0","0","0","0","0","20250911","20250920"
"Special#5798","0","0","0","0","0","0","0","20250925","20251213"
"Special#5799","0","0","0","0","0","0","0","20251214","20260228"
"Special#5800","0","0","0","0","0","0","0","20251103","20251112"
"Special#5801","0","0","0","0","0","0","0","20251106","20251108"
"Special#5802","0","0","0","0","0","0","0","20250907","20251213"
"Special#5803","0","0","0","0","0","0","0","20250911","20251213"
"Special#5804","0","0","0","0","0","0","0","20250907","20251029"
"Special#5805","0","0","0","0","0","0","0","20250911","20251025"
"Special#5806","0","0","0","0","0","0","0","20251030","20260228"
"Special#5807","0","0","0","0","0","0","0","20251030","20251231"
"Special#5808","0","0","0","0","0","0","0","20251030","20260228"
"Special#5809","0","0","0","0","0","0","0","20250907","20251029"
"Special#5810","0","0","0","0","0","0","0","20250924","20250930"
"Special#5811","0","0","0","0","0","0","0","20250911","20251025"
"Special#5812","0","0","0","0","0","0","0","20250925","20250927"
"Special#5813","0","0","0","0","0","0","0","20251208","20251219"
"Special#5814","0","0","0","0","0","0","0","20251211","20251213"
"Special#5815","0","0","0","0","0","0","0","20250907","20251207"
"Special#5816","0","0","0","0","0","0","0","20250911","20251206"
"Special#5817","0","0","0","0","0","0","0","20251101","20251128"
"Special#5818","0","0","0","0","0","0","0","20251206","20251213"
"Special#5819","0","0","0","0","0","0","0","20250909","20251024"
"Special#5820","0","0","0","0","0","0","0","20251025","20251205"
"Special#5821","0","0","0","0","0","0","0","20251101","20251128"
"Special#5822","0","0","0","0","0","0","0","20251206","20251213"
"Special#5823","0","0","0","0","0","0","0","20250911","20251024"
"Special#5824","0","0","0","0","0","0","0","20251025","20251205"
"Special#5825","0","0","0","0","0","0","0","20250911","20251213"
"Special#5826","0","0","0","0","0","0","0","20251030","20251213"
"Special#5827","0","0","0","0","0","0","0","20251030","20251213"
"Special#5828","0","0","0","0","0","0","0","20250907","20251029"
"Special#5829","0","0","0","0","0","0","0","20250911","20251025"
"Special#5830","0","0","0","0","0","0","0","20250915","20251212"
"Special#5831","0","0","0","0","0","0","0","20250916","20251212"
"Special#5832","0","0","0","0","0","0","0","20250915","20251212"
"Special#5833","0","0","0","0","0","0","0","20250915","20251001"
"Special#5834","0","0","0","0","0","0","0","20251006","20251205"
"Special#5835","0","0","0","0","0","0","0","20251113","20251208"
"Special#5836","0","0","0","0","0","0","0","20251214","20260225"
"Special#5837","0","0","0","0","0","0","0","20251116","20251208"
"Special#5838","0","0","0","0","0","0","0","20251218","20260228"
"Special#5839","0","0","0","0","0","0","0","20251113","20251206"
"Special#5840","0","0","0","0","0","0","0","20251113","20251204"
"Special#5841","0","0","0","0","0","0","0","20251114","20251206"
"Special#5842","0","0","0","0","0","0","0","20250907","20251213"
"Special#5843","0","0","0","0","0","0","0","20250907","20251210"
"Special#5844","0","0","0","0","0","0","0","20250911","20251213"
"Special#5845","0","0","0","0","0","0","0","20250911","20251211"
"Special#5846","0","0","0","0","0","0","0","20250912","20251213"
"Special#5847","0","0","0","0","0","0","0","20251015","20251031"
"Special#5848","0","0","0","0","0","0","0","20250908","20251212"
"Special#5849","0","0","0","0","0","0","0","20250915","20251212"
"Special#5850","0","0","0","0","0","0","0","20251015","20251025"
"Special#5851","0","0","0","0","0","0","0","20250908","20251213"
"Special#5852","0","0","0","0","0","0","0","20250908","20251213"
"Special#5853","0","0","0","0","0","0","0","20250915","20260227"
"Special#5854","0","0","0","0","0","0","0","20250912","20251212"
"Special#5855","0","0","0","0","0","0","0","20250912","20251213"
"Special#5856","0","0","0","0","0","0","0","20250907","20260228"
"Special#5857","0","0","0","0","0","0","0","20250912","20260228"
"Special#5858","0","0","0","0","0","0","0","20251105","20260225"
"Special#5859","0","0","0","0","0","0","0","20250915","20251024"
"Special#5860","0","0","0","0","0","0","0","20251103","20260227"
"Special#5861","0","0","0","0","0","0","0","20250908","20260228"
"Special#5862","0","0","0","0","0","0","0","20250907","20251213"
"Special#5863","0","0","0","0","0","0","0","20250907","20260228"
"Special#5864","0","0","0","0","0","0","0","20250912","20260227"
"Special#5865","0","0","0","0","0","0","0","20250907","20260226"
"Special#5866","0","0","0","0","0","0","0","20251121","20251212"
"Special#5867","0","0","0","0","0","0","0","20251122","20251213"
"Special#5868","0","0","0","0","0","0","0","20251121","20251213"
"Special#5869","0","0","0","0","0","0","0","20251214","20260106"
"Special#5870","0","0","0","0","0","0","0","20250915","20251212"
"Special#5871","0","0","0","0","0","0","0","20250909","20251031"
"Special#5872","0","0","0","0","0","0","0","20250909","20251030"
"Special#5873","0","0","0","0","0","0","0","20250912","20260227"
"Special#5874","0","0","0","0","0","0","0","20251215","20260227"
"Special#5875","0","0","0","0","0","0","0","20250908","20251213"
"Special#5876","0","0","0","0","0","0","0","20250915","20260227"
"Special#5877","0","0","0","0","0","0","0","20250908","20260226"
"Special#5878","0","0","0","0","0","0","0","20250908","20250930"
"Special#5879","0","0","0","0","0","0","0","20251002","20260226"
"Special#5880","0","0","0","0","0","0","0","20251215","20260228"
"Special#5881","0","0","0","0","0","0","0","20250908","20251211"
"Special#5882","0","0","0","0","0","0","0","20250908","20260227"
"Special#5883","0","0","0","0","0","0","0","20250912","20251213"
"Special#5884","0","0","0","0","0","0","0","20251219","20260228"
"Special#5885","0","0","0","0","0","0","0","20251004","20251213"
"Special#5886","0","0","0","0","0","0","0","20251001","20260226"
"Special#5887","0","0","0","0","0","0","0","20251001","20260227"
"Special#5888","0","0","0","0","0","0","0","20251002","20260226"
"Special#5889","0","0","0","0","0","0","0","20251001","20251211"
"Special#5890","0","0","0","0","0","0","0","20251003","20260222"
"Special#5891","0","0","0","0","0","0","0","20251004","20260228"
"Special#5892","0","0","0","0","0","0","0","20251003","20251019"
"Special#5893","0","0","0","0","0","0","0","20251001","20260227"
"Special#5894","0","0","0","0","0","0","0","20251002","20260226"
"Special#5895","0","0","0","0","0","0","0","20251004","20260228"
"Special#5896","0","0","0","0","0","0","0","20251001","20260227"
"Special#5897","0","0","0","0","0","0","0","20251001","20260227"
"Special#5898","0","0","0","0","0","0","0","20251010","20260227"
"Special#5899","0","0","0","0","0","0","0","20251003","20260228"
"Special#5900","0","0","0","0","0","0","0","20251002","20260226"
"Special#5901","0","0","0","0","0","0","0","20251010","20260227"
"Special#5902","0","0","0","0","0","0","0","20251006","20260224"
"Special#5903","0","0","0","0","0","0","0","20251214","20260222"
"Special#5904","0","0","0","0","0","0","0","20251003","20251214"
"Special#5905","0","0","0","0","0","0","0","20251001","20251219"
"Special#5906","0","0","0","0","0","0","0","20251001","20251219"
"Special#5907","0","0","0","0","0","0","0","20251221","20260222"
"Special#5908","0","0","0","0","0","0","0","20251001","20251218"
"Special#5909","0","0","0","0","0","0","0","20260108","20260227"
"Special#5910","0","0","0","0","0","0","0","20251002","20251219"
"Special#5911","0","0","0","0","0","0","0","20260107","20260225"
"Special#5912","0","0","0","0","0","0","0","20251001","20251217"
"Special#5913","0","0","0","0","0","0","0","20251001","20251024"
"Special#5914","0","0","0","0","0","0","0","20251220","20260228"
"Special#5915","0","0","0","0","0","0","0","20251010","20251212"
"Special#5916","0","0","0","0","0","0","0","20251004","20260227"
"Special#5917","0","0","0","0","0","0","0","20251004","20260227"
"Special#5918","0","0","0","0","0","0","0","20251002","20251211"
"Special#5919","0","0","0","0","0","0","0","20251001","20251212"
"Special#5920","0","0","0","0","0","0","0","20251010","20251212"
"Special#5921","0","0","0","0","0","0","0","20251001","20251213"
"Special#5922","0","0","0","0","0","0","0","20251001","20251213"
"Special#5923","0","0","0","0","0","0","0","20251003","20251213"
"Special#5924","0","0","0","0","0","0","0","20251006","20260223"
"Special#5925","0","0","0","0","0","0","0","20251007","20260224"
"Special#5926","0","0","0","0","0","0","0","20251001","20260226"
"Special#5927","0","0","0","0","0","0","0","20251001","20260227"
"Special#5928","0","0","0","0","0","0","0","20251001","20251213"
"Special#5929","0","0","0","0","0","0","0","20251101","20260227"
"Special#5930","0","0","0","0","0","0","0","20251001","20251102"
"Special#5931","0","0","0","0","0","0","0","20251001","20260225"
"Special#5932","0","0","0","0","0","0","0","20251001","20260227"
"Special#5933","0","0","0","0","0","0","0","20251003","20260222"
"Special#5934","0","0","0","0","0","0","0","20251001","20260228"
"Special#5935","0","0","0","0","0","0","0","20251003","20251207"
"Special#5936","0","0","0","0","0","0","0","20251004","20251213"
"Special#5937","0","0","0","0","0","0","0","20251001","20260227"
"Special#5938","0","0","0","0","0","0","0","20251003","20260228"
"Special#5939","0","0","0","0","0","0","0","20251001","20251211"
"Special#5940","0","0","0","0","0","0","0","20251001","20251023"
"Special#5941","0","0","0","0","0","0","0","20251001","20260228"
"Special#5942","0","0","0","0","0","0","0","20251002","20251213"
"Special#5943","0","0","0","0","0","0","0","20251002","20260228"
"Special#5944","0","0","0","0","0","0","0","20251001","20260227"
"Special#5945","0","0","0","0","0","0","0","20260219","20260220"
"Special#5946","0","0","0","0","0","0","0","20251001","20251212"
"Special#5947","0","0","0","0","0","0","0","20251007","20251024"
"Special#5948","0","0","0","0","0","0","0","20251007","20251128"
"Special#5949","0","0","0","0","0","0","0","20251001","20251212"
"Special#5950","0","0","0","0","0","0","0","20251001","20251212"
"Special#5951","0","0","0","0","0","0","0","20251103","20260227"
"Special#5952","0","0","0","0","0","0","0","20251103","20260227"
"Special#5953","0","0","0","0","0","0","0","20251001","20260227"
"Special#5954","0","0","0","0","0","0","0","20251001","20260226"
"Special#5955","0","0","0","0","0","0","0","20251101","20251128"
"Special#5956","0","0","0","0","0","0","0","20251001","20251031"
"Special#5957","0","0","0","0","0","0","0","20251004","20251213"
"Special#5958","0","0","0","0","0","0","0","20251003","20251026"
"Special#5959","0","0","0","0","0","0","0","20251001","20251006"
"Special#5960","0","0","0","0","0","0","0","20251004","20251122"
"Special#5961","0","0","0","0","0","0","0","20251001","20251128"
"Special#5962","0","0","0","0","0","0","0","20251003","20251123"
"Special#5963","0","0","0","0","0","0","0","20251003","20251128"
"Special#5964","0","0","0","0","0","0","0","20251001","20260227"
"Special#5965","0","0","0","0","0","0","0","20251001","20260227"
"Special#5966","0","0","0","0","0","0","0","20251001","20251205"
"Special#5967","0","0","0","0","0","0","0","20251001","20251205"
"Special#5968","0","0","0","0","0","0","0","20251208","20260227"
"Special#5969","0","0","0","0","0","0","0","20251001","20251205"
"Special#5970","0","0","0","0","0","0","0","20251001","20251205"
"Special#5971","0","0","0","0","0","0","0","20251208","20260227"
"Special#5972","0","0","0","0","0","0","0","20251003","20251026"
"Special#5973","0","0","0","0","0","0","0","20251003","20260228"
"Special#5974","0","0","0","0","0","0","0","20251002","20260226"
"Special#5975","0","0","0","0","0","0","0","20251001","20260225"
"Special#5976","0","0","0","0","0","0","0","20251001","20260227"
"Special#5977","0","0","0","0","0","0","0","20251001","20251212"
"Special#5978","0","0","0","0","0","0","0","20251001","20251212"
"Special#5979","0","0","0","0","0","0","0","20251001","20251212"
"Special#5980","0","0","0","0","0","0","0","20251004","20251206"
"Special#5981","0","0","0","0","0","0","0","20251103","20260228"
"Special#5982","0","0","0","0","0","0","0","20251103","20260228"
"Special#5983","0","0","0","0","0","0","0","20251103","20260227"
"Special#5984","0","0","0","0","0","0","0","20251108","20260228"
"Special#5985","0","0","0","0","0","0","0","20251001","20260228"
"Special#5986","0","0","0","0","0","0","0","20251001","20260228"
"Special#5987","0","0","0","0","0","0","0","20251001","20260227"
"Special#5988","0","0","0","0","0","0","0","20251004","20260228"
"Special#5989","0","0","0","0","0","0","0","20251003","20251207"
"Special#5990","0","0","0","0","0","0","0","20251001","20251213"
"Special#5991","0","0","0","0","0","0","0","20251003","20251213"
"Special#5992","0","0","0","0","0","0","0","20251101","20260228"
"Special#5993","0","0","0","0","0","0","0","20251101","20260222"
"Special#5994","0","0","0","0","0","0","0","20251103","20260228"
"Special#5995","0","0","0","0","0","0","0","20251101","20260228"
"Special#5996","0","0","0","0","0","0","0","20251001","20260228"
"Special#5997","0","0","0","0","0","0","0","20251001","20251230"
"Special#5998","0","0","0","0","0","0","0","20251003","20251228"
"Special#5999","0","0","0","0","0","0","0","20251004","20251231"
"Special#6000","0","0","0","0","0","0","0","20251003","20251231"
"Special#6001","0","0","0","0","0","0","0","20251001","20251231"
"Special#6002","0","0","0","0","0","0","0","20251010","20251230"
"Special#6003","0","0","0","0","0","0","0","20251001","20251231"
"Special#6004","0","0","0","0","0","0","0","20251012","20251213"
"Special#6005","0","0","0","0","0","0","0","20251012","20251102"
"Special#6006","0","0","0","0","0","0","0","20251001","20251011"
"Special#6007","0","0","0","0","0","0","0","20251003","20251011"
"Special#6008","0","0","0","0","0","0","0","20251001","20260227"
"Special#6009","0","0","0","0","0","0","0","20251001","20260228"
"Special#6010","0","0","0","0","0","0","0","20251003","20260228"
"Special#6011","0","0","0","0","0","0","0","20251002","20251213"
"Special#6012","0","0","0","0","0","0","0","20251001","20251212"
"Special#6013","0","0","0","0","0","0","0","20251101","20251130"
"Special#6014","0","0","0","0","0","0","0","20251108","20260228"
"Special#6015","0","0","0","0","0","0","0","20251101","20260228"
"Special#6016","0","0","0","0","0","0","0","20251101","20260227"
"Special#6017","0","0","0","0","0","0","0","20251206","20260228"
"Special#6018","0","0","0","0","0","0","0","20251206","20260228"
"Special#6019","0","0","0","0","0","0","0","20251207","20251212"
"Special#6020","0","0","0","0","0","0","0","20251003","20251130"
"Special#6021","0","0","0","0","0","0","0","20251001","20251205"
"Special#6022","0","0","0","0","0","0","0","20251001","20251205"
"Special#6023","0","0","0","0","0","0","0","20251101","20251130"
"Special#6024","0","0","0","0","0","0","0","20251215","20260227"
"Special#6025","0","0","0","0","0","0","0","20251004","20260228"
"Special#6026","0","0","0","0","0","0","0","20251001","20251212"
"Special#6027","0","0","0","0","0","0","0","20251002","20251211"
"Special#6028","0","0","0","0","0","0","0","20251216","20260227"
"Special#6029","0","0","0","0","0","0","0","20251001","20260228"
"Special#6030","0","0","0","0","0","0","0","20251003","20260228"
"Special#6031","0","0","0","0","0","0","0","20251001","20251212"
"Special#6032","0","0","0","0","0","0","0","20251002","20251211"
"Special#6033","0","0","0","0","0","0","0","20251001","20251212"
"Special#6034","0","0","0","0","0","0","0","20251215","20260227"
"Special#6035","0","0","0","0","0","0","0","20251001","20251212"
"Special#6036","0","0","0","0","0","0","0","20251007","20251209"
"Special#6037","0","0","0","0","0","0","0","20251001","20260227"
"Special#6038","0","0","0","0","0","0","0","20251001","20260227"
"Special#6039","0","0","0","0","0","0","0","20251001","20260224"
"Special#6040","0","0","0","0","0","0","0","20251001","20260226"
"Special#6041","0","0","0","0","0","0","0","20251001","20260227"
"Special#6042","0","0","0","0","0","0","0","20251001","20260226"
"Special#6043","0","0","0","0","0","0","0","20251101","20251213"
"Special#6044","0","0","0","0","0","0","0","20251001","20251031"
"Special#6045","0","0","0","0","0","0","0","20251002","20260228"
"Special#6046","0","0","0","0","0","0","0","20251001","20260226"
"Special#6047","0","0","0","0","0","0","0","20251010","20260227"
"Special#6048","0","0","0","0","0","0","0","20251003","20260228"
"Special#6049","0","0","0","0","0","0","0","20251001","20260228"
"Special#6050","0","0","0","0","0","0","0","20251004","20260228"
"Special#6051","0","0","0","0","0","0","0","20251001","20251031"
"Special#6052","0","0","0","0","0","0","0","20251012","20251213"
"Special#6053","0","0","0","0","0","0","0","20251001","20251211"
"Special#6054","0","0","0","0","0","0","0","20251001","20260227"
"Special#6055","0","0","0","0","0","0","0","20251001","20260227"
"Special#6056","0","0","0","0","0","0","0","20251001","20260227"
"Special#6057","0","0","0","0","0","0","0","20251001","20260227"
"Special#6058","0","0","0","0","0","0","0","20251001","20260227"
"Special#6059","0","0","0","0","0","0","0","20251002","20260226"
"Special#6060","0","0","0","0","0","0","0","20251002","20260226"
"Special#6061","0","0","0","0","0","0","0","20251001","20260226"
"Special#6062","0","0","0","0","0","0","0","20251007","20260224"
"Special#6063","0","0","0","0","0","0","0","20251001","20260212"
"Special#6064","0","0","0","0","0","0","0","20251103","20260212"
"Special#6065","0","0","0","0","0","0","0","20260218","20260227"
"Special#6066","0","0","0","0","0","0","0","20251003","20260228"
"Special#6067","0","0","0","0","0","0","0","20251001","20260217"
"Special#6068","0","0","0","0","0","0","0","20251215","20260212"
"Special#6069","0","0","0","0","0","0","0","20251003","20260215"
"Special#6070","0","0","0","0","0","0","0","20251003","20260215"
"Special#6071","0","0","0","0","0","0","0","20260221","20260228"
"Special#6072","0","0","0","0","0","0","0","20251001","20260217"
"Special#6073","0","0","0","0","0","0","0","20251003","20260215"
"Special#6074","0","0","0","0","0","0","0","20260221","20260228"
"Special#6075","0","0","0","0","0","0","0","20251215","20260217"
"Special#6076","0","0","0","0","0","0","0","20251001","20260227"
"Special#6077","0","0","0","0","0","0","0","20251103","20260227"
"Special#6078","0","0","0","0","0","0","0","20251220","20260214"
"Special#6079","0","0","0","0","0","0","0","20251214","20260215"
"Special#6080","0","0","0","0","0","0","0","20251214","20260215"
"Special#6081","0","0","0","0","0","0","0","20251214","20260217"
"Special#6082","0","0","0","0","0","0","0","20260218","20260228"
"Special#6083","0","0","0","0","0","0","0","20251004","20260214"
"Special#6084","0","0","0","0","0","0","0","20251001","20260217"
"Special#6085","0","0","0","0","0","0","0","20251001","20260217"
"Special#6086","0","0","0","0","0","0","0","20251004","20260214"
"Special#6087","0","0","0","0","0","0","0","20251001","20260217"
"Special#6088","0","0","0","0","0","0","0","20260218","20260228"
"Special#6089","0","0","0","0","0","0","0","20251003","20260228"
"Special#6090","0","0","0","0","0","0","0","20251001","20260227"
"Special#6091","0","0","0","0","0","0","0","20251001","20251031"
"Special#6092","0","0","0","0","0","0","0","20251002","20260228"
"Special#6093","0","0","0","0","0","0","0","20251214","20260222"
"Special#6094","0","0","0","0","0","0","0","20251005","20251207"
"Special#6095","0","0","0","0","0","0","0","20251110","20251112"
"Special#6096","0","0","0","0","0","0","0","20251123","20251208"
"Special#6097","0","0","0","0","0","0","0","20251117","20251205"
"Special#6098","0","0","0","0","0","0","0","20251117","20251206"
"Special#6099","0","0","0","0","0","0","0","20251117","20251130"
"Special#6100","0","0","0","0","0","0","0","20251201","20251207"
"Special#6101","0","0","0","0","0","0","0","20251201","20251206"
"Special#6102","0","0","0","0","0","0","0","20251117","20251122"
"Special#6103","0","0","0","0","0","0","0","20251124","20251207"
"Special#6104","0","0","0","0","0","0","0","20251108","20251116"
"Special#6105","0","0","0","0","0","0","0","20251107","20251116"
"Special#6106","0","0","0","0","0","0","0","20251123","20251130"
"Special#6107","0","0","0","0","0","0","0","20251109","20251116"
"Special#6108","0","0","0","0","0","0","0","20251005","20251207"
"Special#6109","0","0","0","0","0","0","0","20251014","20251020"
"Special#6110","0","0","0","0","0","0","0","20251022","20251120"
"Special#6111","0","0","0","0","0","0","0","20251014","20251130"
"Special#6112","0","0","0","0","0","0","0","20251027","20251027"
"Special#6113","0","0","0","0","0","0","0","20251117","20251205"
"Special#6114","0","0","0","0","0","0","0","20251117","20251206"
"Special#6115","0","0","0","0","0","0","0","20251117","20251207"
"Special#6116","0","0","0","0","0","0","0","20251122","20251207"
"Special#6117","0","0","0","0","0","0","0","20251117","20251123"
"Special#6118","0","0","0","0","0","0","0","20251117","20251207"
"Special#6119","0","0","0","0","0","0","0","20251122","20251207"
"Special#6120","0","0","0","0","0","0","0","20251018","20251106"
"Special#6121","0","0","0","0","0","0","0","20251101","20251130"
"Special#6122","0","0","0","0","0","0","0","20251107","20251116"
"Special#6123","0","0","0","0","0","0","0","20251024","20251102"
"Special#6124","0","0","0","0","0","0","0","20251107","20251116"
"Special#6125","0","0","0","0","0","0","0","20251106","20251116"
"Special#6126","0","0","0","0","0","0","0","20251011","20251108"
"Special#6127","0","0","0","0","0","0","0","20251013","20251026"
"Special#6128","0","0","0","0","0","0","0","20251011","20251130"
"Special#6129","0","0","0","0","0","0","0","20251021","20251119"
"Special#6130","0","0","0","0","0","0","0","20251011","20251109"
"Special#6131","0","0","0","0","0","0","0","20251102","20251130"
"Special#6132","0","0","0","0","0","0","0","20251005","20251026"
"Special#6133","0","0","0","0","0","0","0","20251003","20251128"
"Special#6134","0","0","0","0","0","0","0","20251001","20251017"
"Special#6135","0","0","0","0","0","0","0","20251001","20251017"
"Special#6136","0","0","0","0","0","0","0","20251001","20251130"
"Special#6137","0","0","0","0","0","0","0","20251001","20251005"
"Special#6138","0","0","0","0","0","0","0","20251002","20251004"
"Special#6139","0","0","0","0","0","0","0","20251215","20260129"
"Special#6140","0","0","0","0","0","0","0","20260109","20260228"
"Special#6141","0","0","0","0","0","0","0","20251001","20260116"
"Special#6142","0","0","0","0","0","0","0","20251001","20260115"
"Special#6143","0","0","0","0","0","0","0","20251001","20251002"
"Special#6144","0","0","0","0","0","0","0","20251001","20251212"
"Special#6145","0","0","0","0","0","0","0","20251001","20251017"
"Special#6146","0","0","0","0","0","0","0","20251115","20251212"
"Special#6147","0","0","0","0","0","0","0","20251120","20251212"
"Special#6148","0","0","0","0","0","0","0","20251001","20251212"
"Special#6149","0","0","0","0","0","0","0","20251001","20251212"
"Special#6150","0","0","0","0","0","0","0","20251115","20251212"
"Special#6151","0","0","0","0","0","0","0","20251001","20251016"
"Special#6152","0","0","0","0","0","0","0","20251115","20251119"
"Special#6153","0","0","0","0","0","0","0","20251030","20251101"
"Special#6154","0","0","0","0","0","0","0","20251001","20251212"
"Special#6155","0","0","0","0","0","0","0","20251003","20251212"
"Special#6156","0","0","0","0","0","0","0","20251003","20251207"
"Special#6157","0","0","0","0","0","0","0","20251001","20251212"
"Special#6158","0","0","0","0","0","0","0","20251001","20251212"
"Special#6159","0","0","0","0","0","0","0","20251006","20251212"
"Special#6160","0","0","0","0","0","0","0","20251118","20251212"
"Special#6161","0","0","0","0","0","0","0","20251001","20251016"
"Special#6162","0","0","0","0","0","0","0","20251018","20251213"
"Special#6163","0","0","0","0","0","0","0","20251101","20251115"
"Special#6164","0","0","0","0","0","0","0","20251103","20251117"
"Special#6165","0","0","0","0","0","0","0","20251013","20251208"
"Special#6166","0","0","0","0","0","0","0","20251031","20251116"
"Special#6167","0","0","0","0","0","0","0","20251031","20251116"
"Special#6168","0","0","0","0","0","0","0","20251108","20251204"
"Special#6169","0","0","0","0","0","0","0","20251108","20251204"
"Special#6170","0","0","0","0","0","0","0","20251107","20251204"
"Special#6171","0","0","0","0","0","0","0","20251107","20251203"
"Special#6172","0","0","0","0","0","0","0","20251110","20251204"
"Special#6173","0","0","0","0","0","0","0","20251110","20251128"
"Special#6174","0","0","0","0","0","0","0","20251110","20251129"
"Special#6175","0","0","0","0","0","0","0","20251108","20251130"
"Special#6176","0","0","0","0","0","0","0","20251107","20251204"
"Special#6177","0","0","0","0","0","0","0","20251107","20251203"
"Special#6178","0","0","0","0","0","0","0","20251031","20251114"
"Special#6179","0","0","0","0","0","0","0","20251201","20251204"
"Special#6180","0","0","0","0","0","0","0","20251024","20251203"
"Special#6181","0","0","0","0","0","0","0","20251110","20251129"
"Special#6182","0","0","0","0","0","0","0","20251126","20251127"
"Special#6183","0","0","0","0","0","0","0","20251209","20251210"
"Special#6184","0","0","0","0","0","0","0","20251021","20251022"
"Special#6185","0","0","0","0","0","0","0","20251101","20251116"
"Special#6186","0","0","0","0","0","0","0","20251119","20251130"
"Special#6187","0","0","0","0","0","0","0","20251119","20251127"
"Special#6188","0","0","0","0","0","0","0","20251021","20251026"
"Special#6189","0","0","0","0","0","0","0","20251015","20251022"
"Special#6190","0","0","0","0","0","0","0","20251003","20251122"
"Special#6191","0","0","0","0","0","0","0","20251018","20251206"
"Special#6192","0","0","0","0","0","0","0","20251012","20251207"
"Special#6193","0","0","0","0","0","0","0","20251013","20251020"
"Special#6194","0","0","0","0","0","0","0","20251107","20251109"
"Special#6195","0","0","0","0","0","0","0","20251011","20251013"
"Special#6196","0","0","0","0","0","0","0","20251021","20251119"
"Special#6197","0","0","0","0","0","0","0","20251123","20251130"
"Special#6198","0","0","0","0","0","0","0","20251025","20251123"
"Special#6199","0","0","0","0","0","0","0","20251101","20251127"
"Special#6200","0","0","0","0","0","0","0","20251013","20251126"
"Special#6201","0","0","0","0","0","0","0","20251021","20251118"
"Special#6202","0","0","0","0","0","0","0","20251021","20251216"
"Special#6203","0","0","0","0","0","0","0","20251020","20251117"
"Special#6204","0","0","0","0","0","0","0","20260105","20260116"
"Special#6205","0","0","0","0","0","0","0","20251001","20251001"
"Special#6206","0","0","0","0","0","0","0","20251216","20260113"
"Special#6207","0","0","0","0","0","0","0","20251215","20260116"
"Special#6208","0","0","0","0","0","0","0","20251001","20260115"
"Special#6209","0","0","0","0","0","0","0","20251002","20260110"
"Special#6210","0","0","0","0","0","0","0","20260102","20260110"
"Special#6211","0","0","0","0","0","0","0","20260104","20260115"
"Special#6212","0","0","0","0","0","0","0","20260112","20260213"
"Special#6213","0","0","0","0","0","0","0","20251117","20251125"
"Special#6214","0","0","0","0","0","0","0","20251003","20251213"
"Special#6215","0","0","0","0","0","0","0","20251001","20251213"
"Special#6216","0","0","0","0","0","0","0","20251001","20251122"
"Special#6217","0","0","0","0","0","0","0","20251124","20251213"
"Special#6218","0","0","0","0","0","0","0","20251007","20251213"
"Special#6219","0","0","0","0","0","0","0","20251122","20251206"
"Special#6220","0","0","0","0","0","0","0","20251001","20251212"
"Special#6221","0","0","0","0","0","0","0","20251001","20251213"
"Special#6222","0","0","0","0","0","0","0","20251001","20251208"
"Special#6223","0","0","0","0","0","0","0","20251121","20251213"
"Special#6224","0","0","0","0","0","0","0","20251001","20251003"
"Special#6225","0","0","0","0","0","0","0","20251006","20251109"
"Special#6226","0","0","0","0","0","0","0","20251013","20251026"
"Special#6227","0","0","0","0","0","0","0","20251111","20251117"
"Special#6228","0","0","0","0","0","0","0","20251111","20251121"
"Special#6229","0","0","0","0","0","0","0","20251111","20251117"
"Special#6230","0","0","0","0","0","0","0","20251118","20251122"
"Special#6231","0","0","0","0","0","0","0","20251001","20251213"
"Special#6232","0","0","0","0","0","0","0","20251001","20251213"
"Special#6233","0","0","0","0","0","0","0","20251001","20251213"
"Special#6234","0","0","0","0","0","0","0","20251001","20251212"
"Special#6235","0","0","0","0","0","0","0","20251001","20251213"
"Special#6236","0","0","0","0","0","0","0","20251006","20251213"
"Special#6237","0","0","0","0","0","0","0","20251003","20251213"
"Special#6238","0","0","0","0","0","0","0","20251114","20251212"
"Special#6239","0","0","0","0","0","0","0","20251001","20251212"
"Special#6240","0","0","0","0","0","0","0","20251004","20251208"
"Special#6241","0","0","0","0","0","0","0","20251004","20251013"
"Special#6242","0","0","0","0","0","0","0","20251001","20251208"
"Special#6243","0","0","0","0","0","0","0","20251013","20251208"
"Special#6244","0","0","0","0","0","0","0","20251013","20251208"
"Special#6245","0","0","0","0","0","0","0","20251110","20251204"
"Special#6246","0","0","0","0","0","0","0","20251110","20251204"
"Special#6247","0","0","0","0","0","0","0","20251031","20251115"
"Special#6248","0","0","0","0","0","0","0","20251110","20251129"
"Special#6249","0","0","0","0","0","0","0","20251111","20251113"
"Special#6250","0","0","0","0","0","0","0","20251109","20251203"
"Special#6251","0","0","0","0","0","0","0","20251024","20251128"
"Special#6252","0","0","0","0","0","0","0","20251108","20251129"
"Special#6253","0","0","0","0","0","0","0","20251107","20251204"
"Special#6254","0","0","0","0","0","0","0","20251107","20251203"
"Special#6255","0","0","0","0","0","0","0","20251101","20251116"
"Special#6256","0","0","0","0","0","0","0","20251117","20251130"
"Special#6257","0","0","0","0","0","0","0","20251110","20251116"
"Special#6258","0","0","0","0","0","0","0","20251129","20251204"
"Special#6259","0","0","0","0","0","0","0","20251107","20251111"
"Special#6260","0","0","0","0","0","0","0","20251102","20251117"
